bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
---------------------------------------------------------------------------
0.5	1	0.50	2	4.5	0.2	70	2	28.5 (0.45)
0.5	1	0.50	3	4.5	0.1	70	1	31.1 (0.49)
0.5	1	0.50	4	4.5	0.2	70	2	31.1 (0.49)
0.5	1	0.50	5	4.5	0.2	70	3	31.2 (0.49)
0.5	1	0.50	6	4.5	0.2	70	2	31.2 (0.49)
0.5	1	0.50	7	4.5	0.1	70	1	31.2 (0.49)
0.5	1	0.50	8	4.5	0.1	70	1	31.2 (0.49)
0.5	1	0.52	2	4.5	0.1	70	1	32.2 (0.50)
0.5	1	0.52	3	4.5	0.1	70	2	32.4 (0.51)
0.5	1	0.52	4	4.5	0.1	70	0	32.4 (0.51)
0.5	1	0.52	5	4.5	0.1	70	1	32.4 (0.51)
0.5	1	0.52	6	4.5	0.1	70	0	32.5 (0.51)
0.5	1	0.52	7	4.5	0.0	70	0	32.4 (0.51)
0.5	1	0.52	8	4.5	0.0	70	0	32.4 (0.51)
0.5	1	0.54	2	4.5	0.2	70	2	33.2 (0.52)
0.5	1	0.54	3	4.5	0.1	70	1	33.6 (0.52)
0.5	1	0.54	4	4.5	0.2	70	2	33.7 (0.53)
0.5	1	0.54	5	4.5	0.1	70	1	33.7 (0.53)
0.5	1	0.54	6	4.5	0.1	70	1	33.7 (0.53)
0.5	1	0.54	7	6.0	0.1	93	1	33.7 (0.53)
0.5	1	0.54	8	6.0	0.0	93	0	33.7 (0.53)
0.5	1	0.56	2	4.5	0.2	70	2	34.3 (0.54)
0.5	1	0.56	3	4.5	0.2	70	3	34.6 (0.54)
0.5	1	0.56	4	4.5	0.1	70	1	34.9 (0.55)
0.5	1	0.56	5	6.0	0.2	93	3	34.9 (0.55)
0.5	1	0.56	6	6.0	0.1	93	1	35.0 (0.55)
0.5	1	0.56	7	7.5	0.1	117	1	35.0 (0.55)
0.5	1	0.56	8	7.5	0.1	117	1	35.0 (0.55)
0.5	1	0.58	2	4.5	0.1	70	1	35.3 (0.55)
0.5	1	0.58	3	4.5	0.2	70	3	35.8 (0.56)
0.5	1	0.58	4	6.0	0.2	93	2	36.2 (0.57)
0.5	1	0.58	5	6.0	0.2	93	2	36.2 (0.57)
0.5	1	0.58	6	7.5	0.2	117	2	36.2 (0.57)
0.5	1	0.58	7	9.0	0.0	140	0	36.1 (0.56)
0.5	1	0.58	8	9.0	0.1	140	1	36.2 (0.57)
0.5	1	0.60	2	4.5	0.2	70	2	36.3 (0.57)
0.5	1	0.60	3	4.5	0.2	70	2	37.0 (0.58)
0.5	1	0.60	4	6.0	0.4	93	6	37.4 (0.59)
0.5	1	0.60	5	7.5	0.2	117	3	37.5 (0.59)
0.5	1	0.60	6	9.0	0.0	140	0	37.5 (0.59)
0.5	1	0.60	7	10.5	0.2	164	2	37.4 (0.58)
0.5	1	0.60	8	12.0	0.0	187	0	37.5 (0.59)
0.5	1	0.62	2	4.5	0.2	70	2	37.3 (0.58)
0.5	1	0.62	3	6.0	0.2	93	2	38.2 (0.60)
0.5	1	0.62	4	7.5	0.1	117	1	38.7 (0.60)
0.5	1	0.62	5	9.0	0.0	140	0	38.7 (0.61)
0.5	1	0.62	6	10.5	0.2	164	3	38.7 (0.61)
0.5	1	0.62	7	12.0	0.2	187	2	38.7 (0.61)
0.5	1	0.62	8	13.5	0.2	210	2	38.7 (0.61)
0.5	1	0.64	2	4.5	0.2	70	3	38.3 (0.60)
0.5	1	0.64	3	6.0	0.2	93	2	39.4 (0.62)
0.5	1	0.64	4	7.5	0.3	117	5	40.0 (0.62)
0.5	1	0.64	5	10.5	0.2	164	3	40.0 (0.62)
0.5	1	0.64	6	12.0	0.2	187	2	40.0 (0.62)
0.5	1	0.64	7	13.5	0.2	210	2	40.0 (0.62)
0.5	1	0.64	8	15.0	0.3	234	3	40.0 (0.62)
0.5	1	0.66	2	4.5	0.2	70	3	39.3 (0.61)
0.5	1	0.66	3	6.0	0.2	93	3	40.5 (0.63)
0.5	1	0.66	4	9.0	0.2	140	3	41.2 (0.64)
0.5	1	0.66	5	10.5	0.1	164	1	41.2 (0.64)
0.5	1	0.66	6	13.5	0.3	210	4	41.2 (0.64)
0.5	1	0.66	7	15.0	0.1	234	1	41.2 (0.64)
0.5	1	0.66	8	18.0	0.1	281	1	41.2 (0.64)
0.5	1	0.68	2	6.0	0.2	93	2	40.4 (0.63)
0.5	1	0.68	3	7.5	0.3	117	4	41.6 (0.65)
0.5	1	0.68	4	10.5	0.3	164	4	42.5 (0.66)
0.5	1	0.68	5	12.0	0.1	187	1	42.5 (0.66)
0.5	1	0.68	6	15.0	0.2	234	2	42.5 (0.66)
0.5	1	0.68	7	18.0	0.2	281	2	42.5 (0.66)
0.5	1	0.68	8	19.5	0.2	304	3	42.5 (0.66)
0.5	1	0.70	2	6.0	0.2	93	3	41.4 (0.65)
0.5	1	0.70	3	9.0	0.2	140	3	42.9 (0.67)
0.5	1	0.70	4	10.5	0.3	164	3	43.6 (0.68)
0.5	1	0.70	5	15.0	0.0	234	0	43.7 (0.68)
0.5	1	0.70	6	16.5	0.2	257	2	43.7 (0.68)
0.5	1	0.70	7	21.0	0.3	328	4	43.5 (0.68)
0.5	1	0.70	8	22.5	0.4	351	6	43.7 (0.68)
0.5	1	0.72	2	6.0	0.2	93	3	42.4 (0.66)
0.5	1	0.72	3	9.0	0.3	140	5	44.0 (0.69)
0.5	1	0.72	4	12.0	0.9	187	13	44.9 (0.70)
0.5	1	0.72	5	16.5	0.0	257	0	45.0 (0.70)
0.5	1	0.72	6	19.5	0.2	304	3	44.7 (0.70)
0.5	1	0.72	7	22.5	0.1	351	1	45.0 (0.70)
0.5	1	0.72	8	25.5	0.6	398	9	44.7 (0.70)
0.5	1	0.74	2	6.0	0.3	93	4	43.3 (0.68)
0.5	1	0.74	3	10.5	0.3	164	3	45.1 (0.71)
0.5	1	0.74	4	13.5	0.5	210	7	46.1 (0.72)
0.5	1	0.74	5	18.0	0.2	281	3	45.9 (0.72)
0.5	1	0.74	6	21.0	0.3	328	4	46.2 (0.72)
0.5	1	0.74	7	25.5	0.4	398	6	46.2 (0.72)
0.5	1	0.74	8	28.5	0.5	445	7	46.2 (0.72)
0.5	1	0.76	2	7.5	0.4	117	6	42.2 (0.66)
0.5	1	0.76	3	12.0	0.4	187	5	46.4 (0.72)
0.5	1	0.76	4	15.0	0.5	234	8	46.6 (0.73)
0.5	1	0.76	5	19.5	0.3	304	4	47.5 (0.74)
0.5	1	0.76	6	24.0	0.4	375	5	47.2 (0.74)
0.5	1	0.76	7	28.5	0.7	445	10	47.5 (0.74)
0.5	1	0.76	8	31.5	0.6	492	10	47.5 (0.74)
0.5	1	0.78	2	7.5	0.5	117	7	43.1 (0.67)
0.5	1	0.78	3	13.5	0.4	210	6	47.4 (0.74)
0.5	1	0.78	4	18.0	0.4	281	6	47.8 (0.75)
0.5	1	0.78	5	22.5	0.2	351	3	48.4 (0.76)
0.5	1	0.78	6	27.0	0.4	421	5	48.5 (0.76)
0.5	1	0.78	7	31.5	0.4	492	6	48.5 (0.76)
0.5	1	0.78	8	31.5	0.5	492	8	48.2 (0.75)
0.5	1	0.80	2	7.5	0.5	117	7	44.0 (0.69)
0.5	1	0.80	3	13.5	0.5	210	7	48.7 (0.76)
0.5	1	0.80	4	19.5	0.3	304	4	49.0 (0.76)
0.5	1	0.80	5	25.5	0.4	398	5	50.0 (0.78)
0.5	1	0.80	6	30.0	0.7	468	10	49.7 (0.78)
0.5	1	0.80	7	31.5	0.7	492	10	49.4 (0.77)
0.5	1	0.80	8	31.5	0.5	492	8	49.3 (0.77)
0.5	1	0.82	2	9.0	0.5	140	8	45.5 (0.71)
0.5	1	0.82	3	16.5	0.6	257	9	49.9 (0.78)
0.5	1	0.82	4	22.5	0.5	351	7	49.9 (0.78)
0.5	1	0.82	5	28.5	0.5	445	7	51.2 (0.80)
0.5	1	0.82	6	31.5	0.6	492	8	51.0 (0.80)
0.5	1	0.82	7	31.5	0.5	492	7	51.2 (0.80)
0.5	1	0.82	8	31.5	0.6	492	9	51.2 (0.80)
0.5	1	0.84	2	10.5	0.5	164	8	46.6 (0.73)
0.5	1	0.84	3	18.0	0.6	281	9	50.8 (0.79)
0.5	1	0.84	4	25.5	0.7	398	10	51.4 (0.80)
0.5	1	0.84	5	31.5	0.8	492	12	52.5 (0.82)
0.5	1	0.84	6	31.5	0.8	492	12	52.5 (0.82)
0.5	1	0.84	7	31.5	0.7	492	11	52.5 (0.82)
0.5	1	0.84	8	31.5	0.9	492	14	52.5 (0.82)
0.5	1	0.86	2	12.0	0.8	187	12	51.6 (0.81)
0.5	1	0.86	3	21.0	0.9	328	13	52.3 (0.82)
0.5	1	0.86	4	30.0	1.0	468	16	52.6 (0.82)
0.5	1	0.86	5	31.5	1.0	492	15	53.7 (0.84)
0.5	1	0.86	6	31.5	1.2	492	18	53.1 (0.83)
0.5	1	0.86	7	31.5	0.8	492	12	53.7 (0.84)
0.5	1	0.86	8	31.5	0.9	492	13	53.6 (0.84)
0.5	1	0.88	2	13.5	0.8	210	13	52.9 (0.83)
0.5	1	0.88	3	24.0	1.2	375	19	53.3 (0.83)
0.5	1	0.88	4	31.5	1.3	492	21	53.3 (0.83)
0.5	1	0.88	5	31.5	1.7	492	26	55.0 (0.86)
0.5	1	0.88	6	31.5	1.2	492	19	55.0 (0.86)
0.5	1	0.88	7	31.5	0.9	492	14	54.9 (0.86)
0.5	1	0.88	8	31.5	1.3	492	19	54.9 (0.86)
0.5	1	0.90	2	15.0	1.3	234	19	56.1 (0.88)
0.5	1	0.90	3	30.0	1.8	468	27	56.2 (0.88)
0.5	1	0.90	4	31.5	1.9	492	29	55.5 (0.87)
0.5	1	0.90	5	31.5	2.1	492	32	56.2 (0.88)
0.5	1	0.90	6	31.5	1.3	492	20	56.2 (0.88)
0.5	1	0.90	7	31.5	2.2	492	33	56.2 (0.88)
0.5	1	0.90	8	31.5	1.3	492	20	56.2 (0.88)
0.5	1	0.92	2	19.5	2.0	304	31	57.5 (0.90)
0.5	1	0.92	3	31.5	2.1	492	32	57.2 (0.89)
0.5	1	0.92	4	31.5	2.0	492	30	57.5 (0.90)
0.5	1	0.92	5	31.5	2.4	492	38	57.1 (0.89)
0.5	1	0.92	6	31.5	3.0	492	46	57.1 (0.89)
0.5	1	0.92	7	31.5	2.7	492	41	57.2 (0.89)
0.5	1	0.92	8	31.5	2.3	492	36	57.5 (0.90)
0.5	1	0.94	2	25.5	2.3	398	35	58.7 (0.92)
0.5	1	0.94	3	31.5	2.9	492	45	58.0 (0.91)
0.5	1	0.94	4	31.5	3.1	492	48	58.6 (0.92)
0.5	1	0.94	5	31.5	2.5	492	38	58.7 (0.92)
0.5	1	0.94	6	31.5	3.2	492	49	58.7 (0.92)
0.5	1	0.94	7	31.5	2.6	492	41	58.7 (0.92)
0.5	1	0.94	8	31.5	3.0	492	47	58.7 (0.92)
0.5	1	0.96	2	31.5	3.4	492	53	60.0 (0.94)
0.5	1	0.96	3	31.5	4.4	492	68	59.9 (0.94)
0.5	1	0.96	4	31.5	3.8	492	58	59.9 (0.94)
0.5	1	0.96	5	31.5	4.3	492	66	59.9 (0.94)
0.5	1	0.96	6	31.5	3.7	492	58	59.9 (0.94)
0.5	1	0.96	7	31.5	4.2	492	65	59.9 (0.94)
0.5	1	0.96	8	31.5	4.2	492	66	59.9 (0.94)
0.5	1	0.98	2	31.5	5.7	492	89	61.1 (0.96)
0.5	1	0.98	3	31.5	4.5	492	70	61.2 (0.96)
0.5	1	0.98	4	31.5	4.9	492	77	61.2 (0.96)
0.5	1	0.98	5	31.5	4.5	492	70	61.2 (0.96)
0.5	1	0.98	6	31.5	6.0	492	93	61.2 (0.96)
0.5	1	0.98	7	31.5	7.3	492	114	61.2 (0.96)
0.5	1	0.98	8	31.5	7.1	492	111	61.2 (0.96)
0.5	1	1.00	2	31.5	21.8	492	340	62.4 (0.98)
0.5	1	1.00	3	31.5	21.8	492	340	62.4 (0.98)
0.5	1	1.00	4	31.5	21.8	492	340	62.4 (0.98)
0.5	1	1.00	5	31.5	21.8	492	340	62.4 (0.98)
0.5	1	1.00	6	31.5	21.8	492	340	62.4 (0.98)
0.5	1	1.00	7	31.5	21.8	492	340	62.4 (0.98)
0.5	1	1.00	8	31.5	21.8	492	340	62.4 (0.98)
0.5	2	0.50	2	10.5	0.3	164	4	27.4 (0.43)
0.5	2	0.50	3	10.5	0.2	164	3	30.4 (0.47)
0.5	2	0.50	4	10.5	0.3	164	4	31.1 (0.49)
0.5	2	0.50	5	10.5	0.2	164	2	31.2 (0.49)
0.5	2	0.50	6	10.5	0.1	164	1	31.2 (0.49)
0.5	2	0.50	7	10.5	0.2	164	2	31.2 (0.49)
0.5	2	0.50	8	10.5	0.2	164	2	31.2 (0.49)
0.5	2	0.52	2	10.5	0.2	164	2	31.3 (0.49)
0.5	2	0.52	3	10.5	0.2	164	2	32.2 (0.50)
0.5	2	0.52	4	10.5	0.3	164	4	32.5 (0.51)
0.5	2	0.52	5	10.5	0.0	164	0	32.5 (0.51)
0.5	2	0.52	6	10.5	0.2	164	2	32.5 (0.51)
0.5	2	0.52	7	10.5	0.3	164	3	32.5 (0.51)
0.5	2	0.52	8	10.5	0.1	164	1	32.5 (0.51)
0.5	2	0.54	2	10.5	0.2	164	2	32.8 (0.51)
0.5	2	0.54	3	10.5	0.2	164	2	33.6 (0.53)
0.5	2	0.54	4	10.5	0.2	164	3	33.7 (0.53)
0.5	2	0.54	5	10.5	0.1	164	2	33.7 (0.53)
0.5	2	0.54	6	10.5	0.2	164	3	33.7 (0.53)
0.5	2	0.54	7	10.5	0.2	164	2	33.7 (0.53)
0.5	2	0.54	8	10.5	0.1	164	1	33.7 (0.53)
0.5	2	0.56	2	10.5	0.2	164	2	33.5 (0.52)
0.5	2	0.56	3	12.0	0.2	187	3	34.9 (0.55)
0.5	2	0.56	4	12.0	0.2	187	2	35.0 (0.55)
0.5	2	0.56	5	12.0	0.1	187	1	35.0 (0.55)
0.5	2	0.56	6	12.0	0.1	187	1	35.0 (0.55)
0.5	2	0.56	7	12.0	0.1	187	1	35.0 (0.55)
0.5	2	0.56	8	12.0	0.1	187	1	35.0 (0.55)
0.5	2	0.58	2	12.0	0.3	187	5	34.9 (0.54)
0.5	2	0.58	3	12.0	0.3	187	4	36.2 (0.57)
0.5	2	0.58	4	12.0	0.3	187	4	36.2 (0.57)
0.5	2	0.58	5	12.0	0.2	187	2	36.2 (0.57)
0.5	2	0.58	6	13.5	0.3	210	4	36.2 (0.57)
0.5	2	0.58	7	13.5	0.2	210	2	36.2 (0.57)
0.5	2	0.58	8	13.5	0.2	210	3	36.2 (0.57)
0.5	2	0.60	2	12.0	0.4	187	5	34.9 (0.55)
0.5	2	0.60	3	12.0	0.3	187	4	37.0 (0.58)
0.5	2	0.60	4	12.0	0.6	187	9	37.5 (0.59)
0.5	2	0.60	5	12.0	0.0	187	0	37.5 (0.59)
0.5	2	0.60	6	13.5	0.0	210	0	37.5 (0.59)
0.5	2	0.60	7	13.5	0.5	210	7	37.5 (0.59)
0.5	2	0.60	8	15.0	0.1	234	1	37.5 (0.59)
0.5	2	0.62	2	12.0	0.4	187	5	36.2 (0.57)
0.5	2	0.62	3	12.0	0.3	187	4	38.5 (0.60)
0.5	2	0.62	4	12.0	0.3	187	4	38.7 (0.61)
0.5	2	0.62	5	13.5	0.3	210	3	38.7 (0.60)
0.5	2	0.62	6	15.0	0.3	234	4	38.7 (0.61)
0.5	2	0.62	7	15.0	0.3	234	3	38.7 (0.61)
0.5	2	0.62	8	15.0	0.4	234	5	38.7 (0.61)
0.5	2	0.64	2	12.0	0.3	187	5	38.2 (0.60)
0.5	2	0.64	3	13.5	0.3	210	4	39.4 (0.62)
0.5	2	0.64	4	13.5	0.3	210	4	39.9 (0.62)
0.5	2	0.64	5	15.0	0.2	234	3	39.9 (0.62)
0.5	2	0.64	6	16.5	0.3	257	4	40.0 (0.62)
0.5	2	0.64	7	18.0	0.3	281	5	40.0 (0.62)
0.5	2	0.64	8	18.0	0.3	281	4	40.0 (0.62)
0.5	2	0.66	2	12.0	0.4	187	6	39.7 (0.62)
0.5	2	0.66	3	13.5	0.4	210	6	40.9 (0.64)
0.5	2	0.66	4	13.5	0.4	210	6	41.2 (0.64)
0.5	2	0.66	5	15.0	0.1	234	1	41.2 (0.64)
0.5	2	0.66	6	18.0	0.2	281	3	41.2 (0.64)
0.5	2	0.66	7	18.0	0.3	281	3	41.2 (0.64)
0.5	2	0.66	8	18.0	0.3	281	3	41.2 (0.64)
0.5	2	0.68	2	13.5	0.6	210	9	40.9 (0.64)
0.5	2	0.68	3	13.5	0.7	210	10	41.7 (0.65)
0.5	2	0.68	4	15.0	0.3	234	4	42.4 (0.66)
0.5	2	0.68	5	16.5	0.2	257	2	42.4 (0.66)
0.5	2	0.68	6	19.5	0.4	304	6	42.5 (0.66)
0.5	2	0.68	7	19.5	0.5	304	7	42.5 (0.66)
0.5	2	0.68	8	19.5	0.3	304	4	42.5 (0.66)
0.5	2	0.70	2	13.5	0.6	210	9	40.0 (0.63)
0.5	2	0.70	3	15.0	0.5	234	8	43.0 (0.67)
0.5	2	0.70	4	15.0	0.9	234	13	43.7 (0.68)
0.5	2	0.70	5	19.5	0.3	304	4	43.7 (0.68)
0.5	2	0.70	6	21.0	0.5	328	8	43.7 (0.68)
0.5	2	0.70	7	21.0	0.6	328	8	43.6 (0.68)
0.5	2	0.70	8	21.0	0.6	328	9	43.7 (0.68)
0.5	2	0.72	2	13.5	0.5	210	7	41.5 (0.65)
0.5	2	0.72	3	15.0	0.6	234	9	44.3 (0.69)
0.5	2	0.72	4	16.5	1.1	257	16	44.9 (0.70)
0.5	2	0.72	5	21.0	0.3	328	4	45.0 (0.70)
0.5	2	0.72	6	22.5	0.8	351	12	44.9 (0.70)
0.5	2	0.72	7	21.0	0.2	328	3	45.0 (0.70)
0.5	2	0.72	8	21.0	0.2	328	2	45.0 (0.70)
0.5	2	0.74	2	13.5	0.6	210	9	41.7 (0.65)
0.5	2	0.74	3	15.0	0.8	234	12	46.2 (0.72)
0.5	2	0.74	4	18.0	0.5	281	8	46.1 (0.72)
0.5	2	0.74	5	22.5	0.8	351	12	46.2 (0.72)
0.5	2	0.74	6	22.5	0.5	351	7	46.2 (0.72)
0.5	2	0.74	7	22.5	0.7	351	11	46.2 (0.72)
0.5	2	0.74	8	22.5	0.6	351	9	46.2 (0.72)
0.5	2	0.76	2	15.0	1.1	234	16	45.6 (0.71)
0.5	2	0.76	3	16.5	0.8	257	12	47.0 (0.73)
0.5	2	0.76	4	19.5	0.6	304	8	47.4 (0.74)
0.5	2	0.76	5	22.5	0.9	351	14	47.4 (0.74)
0.5	2	0.76	6	24.0	0.8	375	13	47.5 (0.74)
0.5	2	0.76	7	22.5	0.8	351	12	47.5 (0.74)
0.5	2	0.76	8	27.0	0.8	421	12	47.5 (0.74)
0.5	2	0.78	2	16.5	1.2	257	19	45.3 (0.71)
0.5	2	0.78	3	18.0	1.1	281	17	47.9 (0.75)
0.5	2	0.78	4	22.5	1.1	351	17	48.4 (0.76)
0.5	2	0.78	5	24.0	1.1	375	17	48.6 (0.76)
0.5	2	0.78	6	24.0	1.3	375	21	48.7 (0.76)
0.5	2	0.78	7	27.0	1.0	421	15	48.7 (0.76)
0.5	2	0.78	8	30.0	0.9	468	13	48.7 (0.76)
0.5	2	0.80	2	15.0	1.1	234	17	47.0 (0.73)
0.5	2	0.80	3	21.0	1.6	328	24	49.1 (0.77)
0.5	2	0.80	4	30.0	1.4	468	22	49.6 (0.78)
0.5	2	0.80	5	31.5	1.4	492	22	49.6 (0.78)
0.5	2	0.80	6	31.5	1.7	492	26	50.0 (0.78)
0.5	2	0.80	7	31.5	1.1	492	17	49.9 (0.78)
0.5	2	0.80	8	31.5	0.8	492	12	50.0 (0.78)
0.5	2	0.82	2	19.5	1.6	304	24	48.8 (0.76)
0.5	2	0.82	3	22.5	1.9	351	29	50.6 (0.79)
0.5	2	0.82	4	30.0	1.7	468	26	51.1 (0.80)
0.5	2	0.82	5	31.5	1.6	492	24	51.2 (0.80)
0.5	2	0.82	6	31.5	1.6	492	24	51.2 (0.80)
0.5	2	0.82	7	31.5	1.5	492	23	51.2 (0.80)
0.5	2	0.82	8	31.5	1.1	492	16	51.2 (0.80)
0.5	2	0.84	2	22.5	0.6	351	9	52.3 (0.82)
0.5	2	0.84	3	27.0	1.6	421	24	52.2 (0.82)
0.5	2	0.84	4	31.5	2.7	492	41	52.5 (0.82)
0.5	2	0.84	5	31.5	2.2	492	35	52.4 (0.82)
0.5	2	0.84	6	31.5	1.6	492	24	52.5 (0.82)
0.5	2	0.84	7	31.5	2.0	492	30	51.9 (0.81)
0.5	2	0.84	8	31.5	1.7	492	26	52.5 (0.82)
0.5	2	0.86	2	22.5	2.2	351	34	52.8 (0.82)
0.5	2	0.86	3	31.5	2.4	492	37	53.3 (0.83)
0.5	2	0.86	4	31.5	2.2	492	35	53.5 (0.84)
0.5	2	0.86	5	31.5	2.1	492	33	53.7 (0.84)
0.5	2	0.86	6	31.5	2.3	492	36	53.6 (0.84)
0.5	2	0.86	7	31.5	2.2	492	33	53.7 (0.84)
0.5	2	0.86	8	31.5	2.0	492	31	53.7 (0.84)
0.5	2	0.88	2	19.5	2.1	304	32	54.9 (0.86)
0.5	2	0.88	3	31.5	2.6	492	40	54.8 (0.86)
0.5	2	0.88	4	31.5	2.1	492	33	55.0 (0.86)
0.5	2	0.88	5	31.5	2.3	492	35	54.9 (0.86)
0.5	2	0.88	6	31.5	2.4	492	38	55.0 (0.86)
0.5	2	0.88	7	31.5	2.5	492	38	55.0 (0.86)
0.5	2	0.88	8	31.5	2.2	492	35	55.0 (0.86)
0.5	2	0.90	2	24.0	2.2	375	34	56.2 (0.88)
0.5	2	0.90	3	31.5	2.4	492	37	56.2 (0.88)
0.5	2	0.90	4	31.5	3.0	492	47	56.2 (0.88)
0.5	2	0.90	5	31.5	3.5	492	53	56.2 (0.88)
0.5	2	0.90	6	31.5	3.0	492	46	56.2 (0.88)
0.5	2	0.90	7	31.5	3.0	492	46	56.2 (0.88)
0.5	2	0.90	8	31.5	2.8	492	43	56.2 (0.88)
0.5	2	0.92	2	31.5	4.4	492	68	57.5 (0.90)
0.5	2	0.92	3	31.5	3.2	492	50	57.5 (0.90)
0.5	2	0.92	4	31.5	3.1	492	48	57.5 (0.90)
0.5	2	0.92	5	31.5	3.3	492	51	57.5 (0.90)
0.5	2	0.92	6	31.5	3.3	492	50	57.5 (0.90)
0.5	2	0.92	7	31.5	4.3	492	66	57.5 (0.90)
0.5	2	0.92	8	31.5	3.5	492	54	57.5 (0.90)
0.5	2	0.94	2	31.5	5.9	492	92	58.7 (0.92)
0.5	2	0.94	3	31.5	4.0	492	62	58.4 (0.91)
0.5	2	0.94	4	31.5	3.8	492	59	58.7 (0.92)
0.5	2	0.94	5	31.5	3.2	492	50	58.7 (0.92)
0.5	2	0.94	6	31.5	3.5	492	54	58.7 (0.92)
0.5	2	0.94	7	31.5	3.7	492	57	58.7 (0.92)
0.5	2	0.94	8	31.5	4.5	492	70	58.7 (0.92)
0.5	2	0.96	2	31.5	9.1	492	141	60.0 (0.94)
0.5	2	0.96	3	31.5	7.7	492	120	60.0 (0.94)
0.5	2	0.96	4	31.5	5.9	492	92	60.0 (0.94)
0.5	2	0.96	5	31.5	4.6	492	71	60.0 (0.94)
0.5	2	0.96	6	31.5	4.5	492	70	60.0 (0.94)
0.5	2	0.96	7	31.5	5.4	492	83	60.0 (0.94)
0.5	2	0.96	8	31.5	6.4	492	100	60.0 (0.94)
0.5	2	0.98	2	31.5	15.7	492	245	61.2 (0.96)
0.5	2	0.98	3	31.5	14.7	492	230	61.2 (0.96)
0.5	2	0.98	4	31.5	13.4	492	209	61.2 (0.96)
0.5	2	0.98	5	31.5	12.3	492	191	61.2 (0.96)
0.5	2	0.98	6	31.5	10.9	492	169	61.2 (0.96)
0.5	2	0.98	7	31.5	9.5	492	148	61.2 (0.96)
0.5	2	0.98	8	31.5	8.2	492	128	61.2 (0.96)
0.5	2	1.00	2	31.5	22.7	492	355	62.4 (0.98)
0.5	2	1.00	3	31.5	22.7	492	355	62.4 (0.98)
0.5	2	1.00	4	31.5	22.7	492	355	62.4 (0.98)
0.5	2	1.00	5	31.5	22.7	492	355	62.4 (0.98)
0.5	2	1.00	6	31.5	22.7	492	355	62.4 (0.98)
0.5	2	1.00	7	31.5	22.7	492	355	62.4 (0.98)
0.5	2	1.00	8	31.5	22.7	492	355	62.4 (0.98)
0.5	3	0.50	2	10.5	0.3	164	4	28.4 (0.44)
0.5	3	0.50	3	18.0	0.3	281	4	30.7 (0.48)
0.5	3	0.50	4	18.0	0.4	281	5	31.2 (0.49)
0.5	3	0.50	5	18.0	0.1	281	1	31.2 (0.49)
0.5	3	0.50	6	18.0	0.2	281	3	31.2 (0.49)
0.5	3	0.50	7	18.0	0.2	281	2	31.2 (0.49)
0.5	3	0.50	8	18.0	0.2	281	3	31.2 (0.49)
0.5	3	0.52	2	18.0	0.2	281	2	32.0 (0.50)
0.5	3	0.52	3	18.0	0.3	281	4	32.2 (0.50)
0.5	3	0.52	4	18.0	0.2	281	2	32.4 (0.51)
0.5	3	0.52	5	18.0	0.3	281	4	32.5 (0.51)
0.5	3	0.52	6	18.0	0.2	281	3	32.5 (0.51)
0.5	3	0.52	7	18.0	0.2	281	2	32.5 (0.51)
0.5	3	0.52	8	18.0	0.2	281	3	32.5 (0.51)
0.5	3	0.54	2	18.0	0.3	281	4	32.6 (0.51)
0.5	3	0.54	3	18.0	0.2	281	3	33.7 (0.53)
0.5	3	0.54	4	18.0	0.3	281	4	33.7 (0.53)
0.5	3	0.54	5	18.0	0.2	281	3	33.7 (0.53)
0.5	3	0.54	6	18.0	0.2	281	3	33.7 (0.53)
0.5	3	0.54	7	18.0	0.2	281	2	33.7 (0.53)
0.5	3	0.54	8	18.0	0.3	281	4	33.7 (0.53)
0.5	3	0.56	2	18.0	0.3	281	5	33.8 (0.53)
0.5	3	0.56	3	19.5	0.3	304	4	34.8 (0.54)
0.5	3	0.56	4	19.5	0.4	304	5	34.9 (0.55)
0.5	3	0.56	5	19.5	0.2	304	2	35.0 (0.55)
0.5	3	0.56	6	19.5	0.1	304	2	35.0 (0.55)
0.5	3	0.56	7	19.5	0.2	304	2	35.0 (0.55)
0.5	3	0.56	8	19.5	0.2	304	2	35.0 (0.55)
0.5	3	0.58	2	19.5	0.3	304	5	35.0 (0.55)
0.5	3	0.58	3	19.5	0.3	304	4	36.1 (0.56)
0.5	3	0.58	4	19.5	0.3	304	4	36.1 (0.56)
0.5	3	0.58	5	19.5	0.3	304	4	36.2 (0.57)
0.5	3	0.58	6	19.5	0.3	304	5	36.2 (0.57)
0.5	3	0.58	7	19.5	0.3	304	4	36.2 (0.57)
0.5	3	0.58	8	19.5	0.3	304	4	36.2 (0.57)
0.5	3	0.60	2	19.5	0.3	304	4	35.8 (0.56)
0.5	3	0.60	3	19.5	0.5	304	7	37.2 (0.58)
0.5	3	0.60	4	19.5	0.4	304	6	37.4 (0.58)
0.5	3	0.60	5	21.0	0.1	328	0	37.5 (0.59)
0.5	3	0.60	6	21.0	0.1	328	1	37.5 (0.59)
0.5	3	0.60	7	21.0	0.6	328	10	37.5 (0.59)
0.5	3	0.60	8	21.0	0.1	328	1	37.5 (0.59)
0.5	3	0.62	2	19.5	0.5	304	7	36.9 (0.58)
0.5	3	0.62	3	19.5	0.6	304	9	38.2 (0.60)
0.5	3	0.62	4	19.5	0.6	304	9	38.6 (0.60)
0.5	3	0.62	5	21.0	0.4	328	5	38.6 (0.60)
